rain;economy;agri
280,9;1,8;16,318
172,2;1,8;16,318
172,2;1,8;16,318
172,2;1,8;16,318
170,2;1,8;16,318
148;1,8;16,318
134,5;1,8;16,318
163,2;1,8;16,318
269,9;1,8;16,318
241,4;1,8;16,318
269,9;1,8;16,318
241,4;1,8;16,318
240,5;1,8;16,318
266,9;1,8;16,318
284,2;1,8;16,318
161,9;1,8;16,318
238,8;1,8;16,318
238,8;1,8;16,318
238,8;1,8;16,318
238,8;1,8;16,318
281,5;1,8;16,318
240,7;1,8;16,318
273,9;1,8;16,318
273,9;1,8;16,318
376,7;1,8;16,318
376,7;1,8;16,318
376,7;1,8;16,318
376,7;1,8;16,318
330,8;1,8;16,318
161,9;1,8;16,318
161,9;1,8;16,318
187,1;1,8;16,318
187,1;1,8;16,318
187,1;1,8;16,318
187,1;1,8;16,318
161,9;1,8;16,318
187,1;1,8;16,318
257,5;1,8;16,318
257,5;1,8;16,318
352,2;1,8;16,318
352,2;1,8;16,318
352,2;1,8;16,318
385,7;1,8;16,318
385,7;1,8;16,318
385,7;1,8;16,318
372,7;1,8;16,318
306,7;1,8;16,318
301,1;1,8;16,318
309,4;1,8;16,318
309,4;1,8;16,318
301,1;1,8;16,318
301,1;1,8;16,318
309,4;1,8;16,318
309,4;1,8;16,318
309,4;1,8;16,318
173,8;1,8;16,318
257,5;1,8;16,318
66,7;1,8;16,318
275,9;1,8;16,318
188,1;1,8;16,318
257,5;1,8;16,318
164,4;1,8;16,318
85,4;1,8;16,318
352,2;1,8;16,318
352,2;1,8;16,318
250;1,8;16,318
86;1,8;16,318
170,4;1,8;16,318
176,7;1,8;16,318
164,4;1,8;16,318
240,5;1,8;16,318
96,3;1,8;16,318
141,5;1,8;16,318
267,4;1,8;16,318
273,9;1,8;16,318
298,4;1,8;16,318
161,9;1,8;16,318
250;1,8;16,318
238,4;1,8;16,318
298,4;1,8;16,318
164,4;1,8;16,318
170,2;1,8;16,318
132,4;1,8;16,318
148;1,8;16,318
298,4;1,8;16,318
33,2;1,8;16,318
232,2;1,8;16,318
295,5;1,8;16,318
232,2;1,8;16,318
297,4;1,8;16,318
230,9;1,8;16,318
127,9;1,8;16,318
45,5;1,8;16,318
306,7;1,8;16,318
306,7;1,8;16,318
212,2;1,8;16,318
212,2;1,8;16,318
85,4;1,8;16,318
66,7;1,8;16,318
96,2;1,8;16,318
164,4;1,8;16,318
33,2;1,8;16,318
61,1;1,8;16,318
376,7;1,8;16,318
299,3;1,8;16,318
211,6;1,8;16,318
155,3;1,8;16,318
280,9;1,8;16,318
6,2;1,8;16,318
48,4;1,8;16,318
98,1;1,8;16,318
161,9;1,8;16,318
101,2;4,43;3,01
235,9;4,43;3,01
1,6;4,43;3,01
4,1;4,43;3,01
2,9;4,43;3,01
0,2;4,43;3,01
14,6;4,43;3,01
14,6;4,43;3,01
0,2;4,43;3,01
0,2;4,43;3,01
224,8;3,28;8,789
338,7;3,28;8,789
274,3;3,28;8,789
274,3;3,28;8,789
349,7;3,28;8,789
349,7;3,28;8,789
349,7;3,28;8,789
349,7;3,28;8,789
349,7;3,28;8,789
134,6;3,28;8,789
285,3;3,28;8,789
224,8;3,28;8,789
285,3;3,28;8,789
203,8;3,28;8,789
253,4;3,28;8,789
318,4;3,28;8,789
324;3,28;8,789
226,5;3,28;8,789
180,4;3,28;8,789
321,8;3,28;8,789
4,6;3,28;8,789
1;3,28;8,789
224,8;3,28;8,789
38,9;3,28;8,789
349,7;3,28;8,789
241,4;3,28;8,789
285,3;3,28;8,789
134,6;3,28;8,789
253,4;3,28;8,789
207;3,28;8,789
262,8;3,28;8,789
177,7;3,28;8,789
321,8;3,28;8,789
150,5;-2,1;68,6
188,2;-2,1;68,6
190,3;-2,1;68,6
188,2;-2,1;68,6
15,6;-2,1;68,6
147,3;-2,1;68,6
316,4;-2,1;68,6
107,8;-2,1;68,6
146,6;-2,1;68,6
171,8;-2,1;68,6
211,4;-2,1;68,6
142,7;-2,1;68,6
197,5;-2,1;68,6
305,5;-2,1;68,6
213;-2,1;68,6
157,6;-2,1;68,6
310,5;-2,1;68,6
96;-2,1;68,6
310,5;-2,1;68,6
220,4;-2,1;68,6
188,6;-2,1;68,6
205,3;-2,1;68,6
129,1;-2,1;68,6
205,3;-2,1;68,6
216,9;-2,1;68,6
129,1;-2,1;68,6
93,9;-2,1;68,6
216,9;-2,1;68,6
59,6;-2,1;68,6
305,5;-2,1;68,6
57,7;-2,1;68,6
310,5;-2,1;68,6
133,3;-2,1;68,6
216,9;-2,1;68,6
147,3;-2,1;68,6
27,2;-2,1;68,6
301,9;-2,1;68,6
189,2;-2,1;68,6
147,3;-2,1;68,6
133,3;-2,1;68,6
171,8;-2,1;68,6
147,3;-2,1;68,6
171,8;-2,1;68,6
189,2;-2,1;68,6
133,3;-2,1;68,6
310,5;-2,1;68,6
133,3;-2,1;68,6
121,7;-2,1;68,6
25,2;-2,1;68,6
34,5;-2,1;68,6
231,1;-2,1;68,6
28,8;-2,1;68,6
25,6;-2,1;68,6
179,8;-2,1;68,6
305,5;-2,1;68,6
34,5;-2,1;68,6
310,5;-2,1;68,6
188,2;-2,1;68,6
20,2;-2,1;68,6
19,6;-2,1;68,6
133,3;-2,1;68,6
179,8;-2,1;68,6
179,8;-2,1;68,6
137,1;-2,1;68,6
188,8;-2,1;68,6
216,9;-2,1;68,6
212,1;-2,1;68,6
92;-2,1;68,6
92;-2,1;68,6
310,5;-2,1;68,6
188,8;-2,1;68,6
310,5;-2,1;68,6
179,8;-2,1;68,6
310,5;-2,1;68,6
188,8;-2,1;68,6
92,5;-2,1;68,6
310,5;-2,1;68,6
28,8;-2,1;68,6
121,7;-2,1;68,6
28,8;-2,1;68,6
310,5;-2,1;68,6
117,4;-2,1;68,6
171,8;-2,1;68,6
171,8;-2,1;68,6
188,2;-2,1;68,6
305,5;-2,1;68,6
304,8;-2,1;68,6
304,8;-2,1;68,6
122,3;-2,1;68,6
305,5;-2,1;68,6
329,2;-2,1;68,6
129,1;-2,1;68,6
188,2;-2,1;68,6
121,7;-2,1;68,6
87,9;-2,1;68,6
87,9;-2,1;68,6
68,7;-2,1;68,6
190,3;-2,1;68,6
107,4;-2,1;68,6
124,8;-2,1;68,6
120;-2,1;68,6
110,2;-2,1;68,6
65,8;-2,1;68,6
65,8;-2,1;68,6
124,8;-2,1;68,6
107,4;-2,1;68,6
110,2;-2,1;68,6
92;-2,1;68,6
121,7;-2,1;68,6
236,2;-2,1;68,6
189,2;-2,1;68,6
121,7;-2,1;68,6
164,5;-2,1;68,6
133,3;-2,1;68,6
129,7;-2,1;68,6
188,8;-2,1;68,6
146,1;7,81;60,215
160,7;7,81;60,215
316,1;7,81;60,215
331,8;7,81;60,215
316,1;7,81;60,215
354,3;7,81;60,215
316,1;7,81;60,215
379,2;7,81;60,215
270,7;7,81;60,215
270,7;7,81;60,215
284,4;7,81;60,215
331,8;7,81;60,215
320;7,81;60,215
284,4;7,81;60,215
379,2;7,81;60,215
316,1;7,81;60,215
379,2;7,81;60,215
316,1;7,81;60,215
284,4;7,81;60,215
284,4;7,81;60,215
284,4;7,81;60,215
488,1;7,81;60,215
284,4;7,81;60,215
341,4;7,81;60,215
379,2;7,81;60,215
341,4;7,81;60,215
284,4;7,81;60,215
232,3;7,81;60,215
316,1;7,81;60,215
146,1;7,81;60,215
135,9;7,81;60,215
94,5;7,81;60,215
146,1;7,81;60,215
320;7,81;60,215
331,8;7,81;60,215
102,5;7,81;60,215
146,1;7,81;60,215
146,1;7,81;60,215
488,1;7,81;60,215
169,2;7,81;60,215
160,7;7,81;60,215
416,9;7,81;60,215
331,8;7,81;60,215
316,1;7,81;60,215
316,1;7,81;60,215
331,8;7,81;60,215
146,1;7,81;60,215
416,9;7,81;60,215
379,2;7,81;60,215
157;7,81;60,215
273,6;7,81;60,215
127,3;7,81;60,215
94,5;7,81;60,215
160,7;7,81;60,215
239,1;7,81;60,215
114;7,81;60,215
94,5;7,81;60,215
239,1;7,81;60,215
94,5;7,81;60,215
316,1;7,81;60,215
127,3;7,81;60,215
161,3;7,81;60,215
316,1;7,81;60,215
379,2;7,81;60,215
239,1;7,81;60,215
160,7;7,81;60,215
232,3;7,81;60,215
173,3;7,81;60,215
202,7;7,81;60,215
202,7;7,81;60,215
239,1;7,81;60,215
297,8;7,81;60,215
202,7;7,81;60,215
284,4;7,81;60,215
225,4;7,81;60,215
316,1;7,81;60,215
284,4;7,81;60,215
396,5;7,81;60,215
379,2;7,81;60,215
127,3;7,81;60,215
114;7,81;60,215
102,5;7,81;60,215
114;7,81;60,215
114;7,81;60,215
94,5;7,81;60,215
114;7,81;60,215
146,1;7,81;60,215
102,5;7,81;60,215
94,5;7,81;60,215
94,5;7,81;60,215
297,8;7,81;60,215
146,1;7,81;60,215
239,1;7,81;60,215
379,2;7,81;60,215
416,9;7,81;60,215
146,1;7,81;60,215
146,1;7,81;60,215
146,1;7,81;60,215
114;7,81;60,215
242,5;-2,1;16,317
29,8;-2,1;16,317
242,5;-2,1;16,317
169,2;-2,1;16,317
242,5;-2,1;16,317
214,5;-2,1;16,317
299,3;-2,1;16,317
134,7;-2,1;16,317
186;-2,1;16,317
287,9;-2,1;16,317
91,3;-2,1;16,317
246,4;-2,1;16,317
242,5;-2,1;16,317
71,4;-2,1;16,317
86,4;-2,1;16,317
260,9;-2,1;16,317
352;-2,1;16,317
239,3;-2,1;16,317
336,1;-2,1;16,317
290,6;-2,1;16,317
33,1;-2,1;16,317
79,1;-2,1;16,317
352;-2,1;16,317
44;-2,1;16,317
169,2;-2,1;16,317
239,3;-2,1;16,317
217,2;-2,1;16,317
214,5;-2,1;16,317
367,9;-2,1;16,317
242,5;-2,1;16,317
332,4;-2,1;16,317
364,4;-2,1;16,317
27,4;-2,1;16,317
26,1;-2,1;16,317
221,8;-2,1;16,317
24,1;-2,1;16,317
221,8;-2,1;16,317
283,9;-2,1;16,317
147,3;-2,1;16,317
357,4;-2,1;16,317
283,9;-2,1;16,317
24,1;-2,1;16,317
31,5;-2,1;16,317
56,5;-2,1;16,317
61,3;-2,1;16,317
79,1;-2,1;16,317
22,9;-2,1;16,317
56,5;-2,1;16,317
287,9;-2,1;16,317
299,3;-2,1;16,317
357,4;-2,1;16,317
332,4;-2,1;16,317
357,4;-2,1;16,317
332,4;-2,1;16,317
282,8;-2,1;16,317
364,4;-2,1;16,317
364,4;-2,1;16,317
347,8;-2,1;16,317
364,4;-2,1;16,317
364,4;-2,1;16,317
287,9;-2,1;16,317
56,5;-2,1;16,317
92,3;-2,1;16,317
287,9;-2,1;16,317
422,3;-2,1;16,317
422,3;-2,1;16,317
336,1;-2,1;16,317
315;-2,1;16,317
24,1;-2,1;16,317
24,1;-2,1;16,317
56,5;-2,1;16,317
78,5;-2,1;16,317
336,1;-2,1;16,317
356,3;-2,1;16,317
336,1;-2,1;16,317
336,1;-2,1;16,317
78,5;-2,1;16,317
41,6;-2,1;16,317
336,1;-2,1;16,317
283,9;-2,1;16,317
331,9;-2,1;16,317
331,9;-2,1;16,317
78,5;-2,1;16,317
336,1;-2,1;16,317
239,3;-2,1;16,317
283,9;-2,1;16,317
336,1;-2,1;16,317
68;-2,1;16,317
347,8;-2,1;16,317
357,4;-2,1;16,317
24,1;-2,1;16,317
194,2;-2,1;16,317
242,5;-2,1;16,317
120,3;-2,1;16,317
242,5;-2,1;16,317
364,4;-2,1;16,317
40,5;-2,1;16,317
422,3;-2,1;16,317
422,3;-2,1;16,317
422,3;-2,1;16,317
331,9;-2,1;16,317
78,5;-2,1;16,317
83,2;-2,1;16,317
293,3;-2,1;16,317
332,4;-2,1;16,317
221,8;-2,1;16,317
332,4;-2,1;16,317
214,5;-2,1;16,317
214,5;-2,1;16,317
332,4;-2,1;16,317
0;-2,1;16,317
198;-2,1;16,317
194,2;-2,1;16,317
194,2;-2,1;16,317
246,4;-2,1;16,317
242,5;-2,1;16,317
242,5;-2,1;16,317
295,4;-2,1;16,317
290,6;-2,1;16,317
161,2;-2,1;16,317
97,4;-2,1;16,317
80,7;-2,1;16,317
90,2;-2,1;16,317
82,7;-2,1;16,317
254,1;-2,1;16,317
38,7;-2,1;16,317
58,1;-2,1;16,317
41,6;-2,1;16,317
68,1;-2,1;16,317
332,4;-2,1;16,317
357,4;-2,1;16,317
385,3;-2,1;16,317
332,4;-2,1;16,317
364,4;-2,1;16,317
315;-2,1;16,317
364,4;-2,1;16,317
65;-2,1;16,317
52,3;-2,1;16,317
57,3;-2,1;16,317
79,1;-2,1;16,317
91,3;-2,1;16,317
91,3;-2,1;16,317
315;-2,1;16,317
367,9;-2,1;16,317
59,9;-2,1;16,317
59,9;-2,1;16,317
59,9;-2,1;16,317
64,2;-2,1;16,317
54,6;-2,1;16,317
54,3;-2,1;16,317
82,5;-2,1;16,317
283,9;-2,1;16,317
146,3;-2,1;16,317
283,9;-2,1;16,317
146,3;-2,1;16,317
332,4;-2,1;16,317
218,4;-2,1;16,317
161,2;-2,1;16,317
96,1;-2,1;16,317
224,5;-2,1;16,317
224,5;-2,1;16,317
224,5;-2,1;16,317
224,5;-2,1;16,317
152,2;-2,1;16,317
99;-2,1;16,317
385,3;-2,1;16,317
385,3;-2,1;16,317
214,5;-2,1;16,317
214,5;-2,1;16,317
214,5;-2,1;16,317
214,5;-2,1;16,317
293,3;-2,1;16,317
96,1;-2,1;16,317
96,1;-2,1;16,317
83,5;-2,1;16,317
83,5;-2,1;16,317
83,5;-2,1;16,317
83,5;-2,1;16,317
96,1;-2,1;16,317
83,5;-2,1;16,317
422,3;-2,1;16,317
422,3;-2,1;16,317
287,9;-2,1;16,317
287,9;-2,1;16,317
287,9;-2,1;16,317
266;-2,1;16,317
266;-2,1;16,317
266;-2,1;16,317
256;-2,1;16,317
257,6;-2,1;16,317
364,4;-2,1;16,317
356,3;-2,1;16,317
356,3;-2,1;16,317
364,4;-2,1;16,317
364,4;-2,1;16,317
356,3;-2,1;16,317
356,3;-2,1;16,317
356,3;-2,1;16,317
66,3;-2,1;16,317
422,3;-2,1;16,317
21;-2,1;16,317
89,7;-2,1;16,317
94,5;-2,1;16,317
422,3;-2,1;16,317
73,2;-2,1;16,317
54,4;-2,1;16,317
287,9;-2,1;16,317
287,9;-2,1;16,317
217,2;-2,1;16,317
41,6;-2,1;16,317
68;-2,1;16,317
66;-2,1;16,317
73,2;-2,1;16,317
332,4;-2,1;16,317
38,7;-2,1;16,317
58,1;-2,1;16,317
82,7;-2,1;16,317
385,3;-2,1;16,317
169,2;-2,1;16,317
96,1;-2,1;16,317
217,2;-2,1;16,317
260,9;-2,1;16,317
169,2;-2,1;16,317
73,2;-2,1;16,317
64,2;-2,1;16,317
62,9;-2,1;16,317
54,6;-2,1;16,317
169,2;-2,1;16,317
31,5;-2,1;16,317
194,2;-2,1;16,317
141,8;-2,1;16,317
194,2;-2,1;16,317
242,5;-2,1;16,317
97,4;-2,1;16,317
79,1;-2,1;16,317
38,1;-2,1;16,317
257,6;-2,1;16,317
257,6;-2,1;16,317
290,6;-2,1;16,317
290,6;-2,1;16,317
54,4;-2,1;16,317
21;-2,1;16,317
90;-2,1;16,317
73,2;-2,1;16,317
31,5;-2,1;16,317
24,1;-2,1;16,317
214,5;-2,1;16,317
331,9;-2,1;16,317
254,1;-2,1;16,317
57,3;-2,1;16,317
367,9;-2,1;16,317
21,2;-2,1;16,317
37,7;-2,1;16,317
58;-2,1;16,317
96,1;-2,1;16,317
120,6;2,9;3,261
277,6;2,9;3,261
5;2,9;3,261
2,9;2,9;3,261
5,1;2,9;3,261
0,4;2,9;3,261
11,9;2,9;3,261
11,9;2,9;3,261
0,4;2,9;3,261
0,4;2,9;3,261
77,3;3,28;8,789
255,2;3,28;8,789
293,3;3,28;8,789
293,3;3,28;8,789
230,8;3,28;8,789
230,8;3,28;8,789
230,8;3,28;8,789
230,8;3,28;8,789
230,8;3,28;8,789
131,3;3,28;8,789
81,8;3,28;8,789
77,3;3,28;8,789
81,8;3,28;8,789
69,9;3,28;8,789
109;3,28;8,789
99;3,28;8,789
118,1;3,28;8,789
87,2;3,28;8,789
135,2;3,28;8,789
133,4;3,28;8,789
4,6;3,28;8,789
1,7;3,28;8,789
77,3;3,28;8,789
34,7;3,28;8,789
230,8;3,28;8,789
93,7;3,28;8,789
81,8;3,28;8,789
111,7;3,28;8,789
109;3,28;8,789
251,6;3,28;8,789
85,2;3,28;8,789
172,6;3,28;8,789
133,4;3,28;8,789
101,3;-0,74;68,812
117,2;-0,74;68,812
116,5;-0,74;68,812
154,3;-0,74;68,812
16;-0,74;68,812
150,8;-0,74;68,812
242,3;-0,74;68,812
64,3;-0,74;68,812
99,7;-0,74;68,812
115,4;-0,74;68,812
144,7;-0,74;68,812
79,2;-0,74;68,812
185,5;-0,74;68,812
186,2;-0,74;68,812
166,3;-0,74;68,812
111,5;-0,74;68,812
229,4;-0,74;68,812
73;-0,74;68,812
229,4;-0,74;68,812
146;-0,74;68,812
106,3;-0,74;68,812
148,8;-0,74;68,812
133,3;-0,74;68,812
148,8;-0,74;68,812
172,2;-0,74;68,812
133,3;-0,74;68,812
74,5;-0,74;68,812
172,2;-0,74;68,812
94,7;-0,74;68,812
186,2;-0,74;68,812
83,2;-0,74;68,812
229,4;-0,74;68,812
128,7;-0,74;68,812
172,2;-0,74;68,812
150,8;-0,74;68,812
38,8;-0,74;68,812
211,5;-0,74;68,812
167,7;-0,74;68,812
150,8;-0,74;68,812
128,7;-0,74;68,812
147,1;-0,74;68,812
118,9;-0,74;68,812
147,1;-0,74;68,812
167,7;-0,74;68,812
128,7;-0,74;68,812
229,4;-0,74;68,812
128,7;-0,74;68,812
121,2;-0,74;68,812
34,2;-0,74;68,812
40,3;-0,74;68,812
164,3;-0,74;68,812
67,1;-0,74;68,812
61,7;-0,74;68,812
192,2;-0,74;68,812
186,2;-0,74;68,812
40,3;-0,74;68,812
229,4;-0,74;68,812
117,2;-0,74;68,812
52,4;-0,74;68,812
47,9;-0,74;68,812
128,7;-0,74;68,812
192,2;-0,74;68,812
192,2;-0,74;68,812
168,2;-0,74;68,812
197,8;-0,74;68,812
172,2;-0,74;68,812
125;-0,74;68,812
157,5;-0,74;68,812
157,5;-0,74;68,812
229,4;-0,74;68,812
197,8;-0,74;68,812
229,4;-0,74;68,812
192,2;-0,74;68,812
229,4;-0,74;68,812
197,8;-0,74;68,812
69,2;-0,74;68,812
229,4;-0,74;68,812
67,1;-0,74;68,812
133,8;-0,74;68,812
67,1;-0,74;68,812
229,4;-0,74;68,812
129,1;-0,74;68,812
115,4;-0,74;68,812
147,1;-0,74;68,812
154,3;-0,74;68,812
186,2;-0,74;68,812
251,7;-0,74;68,812
251,7;-0,74;68,812
121;-0,74;68,812
186,2;-0,74;68,812
182,7;-0,74;68,812
133,3;-0,74;68,812
117,2;-0,74;68,812
121,2;-0,74;68,812
48,5;-0,74;68,812
48,5;-0,74;68,812
55,2;-0,74;68,812
116,5;-0,74;68,812
53,5;-0,74;68,812
70,4;-0,74;68,812
75,1;-0,74;68,812
64,5;-0,74;68,812
48,2;-0,74;68,812
48,2;-0,74;68,812
70,4;-0,74;68,812
53,5;-0,74;68,812
64,5;-0,74;68,812
157,5;-0,74;68,812
121,2;-0,74;68,812
148,9;-0,74;68,812
125,7;-0,74;68,812
121,2;-0,74;68,812
125;-0,74;68,812
128,7;-0,74;68,812
100;-0,74;68,812
197,8;-0,74;68,812
85,1;2,19;60,646
104,8;2,19;60,646
239,8;2,19;60,646
308,4;2,19;60,646
239,8;2,19;60,646
305,8;2,19;60,646
239,8;2,19;60,646
240,5;2,19;60,646
402,5;2,19;60,646
402,5;2,19;60,646
330,7;2,19;60,646
308,4;2,19;60,646
278;2,19;60,646
330,7;2,19;60,646
240,5;2,19;60,646
239,8;2,19;60,646
240,5;2,19;60,646
239,8;2,19;60,646
330,7;2,19;60,646
330,7;2,19;60,646
330,7;2,19;60,646
255,6;2,19;60,646
330,7;2,19;60,646
307,3;2,19;60,646
240,5;2,19;60,646
307,3;2,19;60,646
330,7;2,19;60,646
334,1;2,19;60,646
239,8;2,19;60,646
85,1;2,19;60,646
135,1;2,19;60,646
54,6;2,19;60,646
85,1;2,19;60,646
278;2,19;60,646
308,4;2,19;60,646
58,3;2,19;60,646
85,1;2,19;60,646
85,1;2,19;60,646
255,6;2,19;60,646
152,7;2,19;60,646
104,8;2,19;60,646
335,7;2,19;60,646
308,4;2,19;60,646
239,8;2,19;60,646
239,8;2,19;60,646
308,4;2,19;60,646
85,1;2,19;60,646
335,7;2,19;60,646
240,5;2,19;60,646
75,2;2,19;60,646
268,2;2,19;60,646
136,5;2,19;60,646
54,6;2,19;60,646
104,8;2,19;60,646
364,9;2,19;60,646
67;2,19;60,646
54,6;2,19;60,646
364,9;2,19;60,646
54,6;2,19;60,646
239,8;2,19;60,646
136,5;2,19;60,646
178,2;2,19;60,646
239,8;2,19;60,646
240,5;2,19;60,646
364,9;2,19;60,646
104,8;2,19;60,646
334,1;2,19;60,646
164,6;2,19;60,646
194,6;2,19;60,646
194,6;2,19;60,646
364,9;2,19;60,646
370,3;2,19;60,646
194,6;2,19;60,646
330,7;2,19;60,646
178,3;2,19;60,646
239,8;2,19;60,646
330,7;2,19;60,646
239,8;2,19;60,646
240,5;2,19;60,646
136,5;2,19;60,646
67;2,19;60,646
58,3;2,19;60,646
67;2,19;60,646
67;2,19;60,646
54,6;2,19;60,646
67;2,19;60,646
85,1;2,19;60,646
58,3;2,19;60,646
54,6;2,19;60,646
54,6;2,19;60,646
370,3;2,19;60,646
85,1;2,19;60,646
364,9;2,19;60,646
240,5;2,19;60,646
335,7;2,19;60,646
85,1;2,19;60,646
85,1;2,19;60,646
85,1;2,19;60,646
67;2,19;60,646
238,4;-0,9;16,643
61,5;-0,9;16,643
238,4;-0,9;16,643
192,4;-0,9;16,643
238,4;-0,9;16,643
206,5;-0,9;16,643
197,2;-0,9;16,643
176,1;-0,9;16,643
276,8;-0,9;16,643
242,1;-0,9;16,643
170;-0,9;16,643
233,6;-0,9;16,643
238,4;-0,9;16,643
169;-0,9;16,643
93,9;-0,9;16,643
177,8;-0,9;16,643
279,9;-0,9;16,643
244;-0,9;16,643
278,1;-0,9;16,643
246,8;-0,9;16,643
91,3;-0,9;16,643
162;-0,9;16,643
279,9;-0,9;16,643
119,4;-0,9;16,643
192,4;-0,9;16,643
244;-0,9;16,643
198,4;-0,9;16,643
206,5;-0,9;16,643
232,3;-0,9;16,643
238,4;-0,9;16,643
210,4;-0,9;16,643
298;-0,9;16,643
33,2;-0,9;16,643
22,1;-0,9;16,643
185,5;-0,9;16,643
57,6;-0,9;16,643
185,5;-0,9;16,643
188,4;-0,9;16,643
157,5;-0,9;16,643
191,5;-0,9;16,643
188,4;-0,9;16,643
57,6;-0,9;16,643
43,2;-0,9;16,643
78,9;-0,9;16,643
191,7;-0,9;16,643
162;-0,9;16,643
58,3;-0,9;16,643
78,9;-0,9;16,643
242,1;-0,9;16,643
197,2;-0,9;16,643
191,5;-0,9;16,643
210,4;-0,9;16,643
191,5;-0,9;16,643
210,4;-0,9;16,643
192,1;-0,9;16,643
298;-0,9;16,643
298;-0,9;16,643
252,1;-0,9;16,643
298;-0,9;16,643
298;-0,9;16,643
242,1;-0,9;16,643
78,9;-0,9;16,643
94,8;-0,9;16,643
242,1;-0,9;16,643
246,5;-0,9;16,643
246,5;-0,9;16,643
278,1;-0,9;16,643
258,8;-0,9;16,643
57,6;-0,9;16,643
57,6;-0,9;16,643
78,9;-0,9;16,643
166,9;-0,9;16,643
278,1;-0,9;16,643
307,4;-0,9;16,643
278,1;-0,9;16,643
278,1;-0,9;16,643
166,9;-0,9;16,643
78,2;-0,9;16,643
278,1;-0,9;16,643
188,4;-0,9;16,643
235,9;-0,9;16,643
235,9;-0,9;16,643
166,9;-0,9;16,643
278,1;-0,9;16,643
244;-0,9;16,643
188,4;-0,9;16,643
278,1;-0,9;16,643
215;-0,9;16,643
252,1;-0,9;16,643
191,5;-0,9;16,643
57,6;-0,9;16,643
221,9;-0,9;16,643
238,4;-0,9;16,643
107,9;-0,9;16,643
238,4;-0,9;16,643
298;-0,9;16,643
31,8;-0,9;16,643
246,5;-0,9;16,643
246,5;-0,9;16,643
246,5;-0,9;16,643
235,9;-0,9;16,643
166,9;-0,9;16,643
159,9;-0,9;16,643
220;-0,9;16,643
210,4;-0,9;16,643
185,5;-0,9;16,643
210,4;-0,9;16,643
206,5;-0,9;16,643
206,5;-0,9;16,643
210,4;-0,9;16,643
3,4;-0,9;16,643
225,8;-0,9;16,643
221,9;-0,9;16,643
221,9;-0,9;16,643
233,6;-0,9;16,643
238,4;-0,9;16,643
238,4;-0,9;16,643
240,2;-0,9;16,643
246,8;-0,9;16,643
141,7;-0,9;16,643
148,9;-0,9;16,643
114,9;-0,9;16,643
153,8;-0,9;16,643
179,3;-0,9;16,643
137,8;-0,9;16,643
74,6;-0,9;16,643
87,4;-0,9;16,643
78,2;-0,9;16,643
91,1;-0,9;16,643
210,4;-0,9;16,643
191,5;-0,9;16,643
248,9;-0,9;16,643
210,4;-0,9;16,643
298;-0,9;16,643
258,8;-0,9;16,643
298;-0,9;16,643
190,3;-0,9;16,643
147,6;-0,9;16,643
126;-0,9;16,643
162;-0,9;16,643
170;-0,9;16,643
170;-0,9;16,643
258,8;-0,9;16,643
232,3;-0,9;16,643
187,7;-0,9;16,643
187,7;-0,9;16,643
187,7;-0,9;16,643
191,9;-0,9;16,643
160,7;-0,9;16,643
183,2;-0,9;16,643
189;-0,9;16,643
188,4;-0,9;16,643
144,2;-0,9;16,643
188,4;-0,9;16,643
144,2;-0,9;16,643
210,4;-0,9;16,643
157,9;-0,9;16,643
141,7;-0,9;16,643
178,4;-0,9;16,643
205,7;-0,9;16,643
205,7;-0,9;16,643
205,7;-0,9;16,643
205,7;-0,9;16,643
176,6;-0,9;16,643
169,1;-0,9;16,643
248,9;-0,9;16,643
248,9;-0,9;16,643
206,5;-0,9;16,643
206,5;-0,9;16,643
206,5;-0,9;16,643
206,5;-0,9;16,643
220;-0,9;16,643
178,4;-0,9;16,643
178,4;-0,9;16,643
185;-0,9;16,643
185;-0,9;16,643
185;-0,9;16,643
185;-0,9;16,643
178,4;-0,9;16,643
185;-0,9;16,643
246,5;-0,9;16,643
246,5;-0,9;16,643
242,1;-0,9;16,643
242,1;-0,9;16,643
242,1;-0,9;16,643
230,9;-0,9;16,643
230,9;-0,9;16,643
230,9;-0,9;16,643
228,1;-0,9;16,643
222,6;-0,9;16,643
298;-0,9;16,643
307,4;-0,9;16,643
307,4;-0,9;16,643
298;-0,9;16,643
298;-0,9;16,643
307,4;-0,9;16,643
307,4;-0,9;16,643
307,4;-0,9;16,643
153,8;-0,9;16,643
246,5;-0,9;16,643
57,8;-0,9;16,643
155;-0,9;16,643
172,1;-0,9;16,643
246,5;-0,9;16,643
198;-0,9;16,643
78,3;-0,9;16,643
242,1;-0,9;16,643
242,1;-0,9;16,643
198,4;-0,9;16,643
78,2;-0,9;16,643
215;-0,9;16,643
192,1;-0,9;16,643
198;-0,9;16,643
210,4;-0,9;16,643
74,6;-0,9;16,643
87,4;-0,9;16,643
179,3;-0,9;16,643
248,9;-0,9;16,643
192,4;-0,9;16,643
178,4;-0,9;16,643
198,4;-0,9;16,643
177,8;-0,9;16,643
192,4;-0,9;16,643
198;-0,9;16,643
191,9;-0,9;16,643
197,8;-0,9;16,643
160,7;-0,9;16,643
192,4;-0,9;16,643
43,2;-0,9;16,643
221,9;-0,9;16,643
156,2;-0,9;16,643
221,9;-0,9;16,643
238,4;-0,9;16,643
170,5;-0,9;16,643
162;-0,9;16,643
106,7;-0,9;16,643
222,6;-0,9;16,643
222,6;-0,9;16,643
246,8;-0,9;16,643
